Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol,SegmentedTotalIntracranialVol
sub-NDARFM870UHU,5305.1,529.4,12900.0,51143.6,6675.9,3513.5,6007.5,1760.7,522.3,2150.2,15796.7,3870.7,1705.4,257066.8,648.1,3228.4,0.0,0.0,4143.2,411.8,12602.4,50676.9,6483.5,3806.7,5687.4,1651.0,4154.7,1765.4,734.9,3301.8,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,979.7,531.0,507.7,427.6,846.3,1430282.0,1154220.0,291475.994634,285794.072138,577270.066772,207307.5,204772.5,412080.0,57205.0,739193.066772,1301136.0,1025074.0,1541983.0,0.918576,0.990315,16.0,20.0,36.0,1557063.572025,1517106.8
sub-NDARFM948RTJ,9450.7,527.2,16535.8,55469.5,8562.4,3249.3,6415.4,2018.9,822.4,2453.9,21111.8,4155.9,1963.1,301817.1,722.6,4340.5,0.0,0.0,14606.7,552.2,16700.8,53186.1,8222.1,3422.1,6575.1,1834.6,3869.1,1917.9,677.5,4515.6,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1285.2,756.1,926.9,631.5,1477.9,1526357.0,1191452.0,248282.083167,249736.32778,498018.410947,257224.0,256290.0,513514.0,64616.0,675024.410947,1382351.0,1047446.0,1643895.0,0.908296,0.978239,9.0,12.0,21.0,1680462.813635,1606202.8
sub-NDARFN031NAN,10548.8,687.9,15956.3,61674.9,7802.0,3811.5,5562.0,1886.5,1566.1,2956.6,22803.7,4300.4,1834.5,470008.7,693.3,4347.3,0.0,0.0,9158.0,603.7,15787.2,62015.7,7758.1,3912.0,5425.2,1790.8,4461.8,2011.3,692.0,4350.8,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,839.7,399.6,724.7,916.4,115.0,1740852.0,1248697.0,276135.277211,274572.979455,550708.256665,239649.5,237811.5,477461.0,62984.0,741653.256665,1582205.0,1090050.0,1746809.0,0.98344,0.986805,2.0,11.0,13.0,1770165.555869,1754623.0
sub-NDARFN214WHQ,3934.3,635.1,17592.6,67996.8,8877.1,5518.2,7084.2,2192.3,649.7,1825.7,24580.5,4933.0,2303.3,300312.5,787.8,4872.5,0.0,0.0,4504.9,510.6,17668.7,67187.4,8267.7,5872.2,6968.0,2164.1,4851.7,2337.1,909.8,4697.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,1080.1,491.2,906.6,709.3,725.8,1682997.0,1364068.0,287992.697812,292652.719656,580645.417468,281216.5,284856.5,566073.0,74841.0,793985.417468,1510547.0,1191618.0,1788134.0,0.906118,0.962723,16.0,10.0,26.0,1857370.886108,1768099.2
sub-NDARFN221WW5,3677.8,530.3,16062.2,63161.0,8100.8,4081.5,5890.8,1578.7,907.5,2308.2,21012.2,4761.7,1583.6,289784.7,759.6,4156.7,0.0,0.0,3459.5,692.6,14869.4,62201.4,7116.6,4139.7,5930.9,1509.3,4721.6,1808.4,752.4,4287.9,0.0,0.0,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,568.7,217.0,702.0,677.9,711.9,1469353.0,1159930.0,284398.838471,282390.956352,566789.794823,200706.5,203942.5,404649.0,63163.0,758904.794823,1310564.0,1001141.0,1579393.0,0.91361,0.982031,34.0,36.0,70.0,1608293.181663,1568429.5
sub-NDARFN452VPC,3977.8,391.2,11634.9,56405.9,7587.1,3884.5,5385.5,1676.3,719.2,1873.9,18005.9,4338.2,1659.0,251931.5,602.0,3827.7,0.0,0.0,4082.8,419.2,11441.4,54568.9,7203.4,3925.0,5179.1,1636.0,4430.0,1755.2,630.7,3921.1,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,595.4,922.0,982.6,988.1,1520221.0,1248045.0,302187.359502,300054.856627,602242.216129,240594.0,239178.0,479772.0,59397.0,775782.216129,1383633.0,1111457.0,1587752.0,0.913999,0.9546,8.0,8.0,16.0,1663263.436183,1569158.2
sub-NDARFN553LUV,8375.0,682.4,19406.7,69369.9,7970.5,4434.0,5956.0,1807.4,809.1,1840.8,24394.2,4298.3,1847.7,309392.4,741.8,4635.7,0.0,0.0,6560.3,586.4,18296.4,66449.2,8022.6,4558.7,5847.2,1728.2,4727.3,1760.5,774.0,4603.7,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,890.2,522.1,922.7,487.2,1109.7,1549992.0,1217281.0,275978.21599,279069.836355,555048.052345,220614.0,224601.0,445215.0,65755.0,760446.052345,1373813.0,1041102.0,1681349.0,0.910343,0.987491,60.0,68.0,128.0,1702647.066666,1660181.5
sub-NDARFN636ZYB,5136.6,497.8,12551.4,58379.3,7369.0,4589.3,6383.2,2031.7,691.3,1474.8,18581.5,3877.9,1720.7,283225.8,767.3,3724.5,0.0,0.0,4834.1,443.7,11962.0,58109.1,7127.8,4674.7,5870.0,2007.5,4238.4,1696.8,660.9,3956.3,0.0,0.0,0.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,889.5,388.7,728.2,489.8,1049.1,1460456.0,1158250.0,283272.97249,281519.630825,564792.603315,202609.0,202672.0,405281.0,62266.0,746534.603315,1317344.0,1015138.0,1554114.0,0.904223,0.962211,40.0,39.0,79.0,1615149.566975,1559666.8
sub-NDARFN790WHU,11491.5,549.1,12668.6,51426.6,6133.9,3839.2,5913.9,1826.9,1169.4,1529.5,19371.3,4133.8,1713.0,301749.5,647.5,3953.5,0.0,0.0,12100.9,370.7,12582.2,52119.5,6336.0,4011.9,5763.3,1692.6,4507.9,1604.6,621.0,4090.8,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,982.9,519.1,472.3,414.1,841.8,1385479.0,1048064.0,237065.456786,238303.907959,475369.364745,197396.5,195418.5,392815.0,58171.0,639820.364745,1254495.0,917080.0,1479184.0,0.93092,0.993881,12.0,9.0,21.0,1488290.415753,1464662.5
sub-NDARFP100DJL,4264.2,498.1,16415.3,57392.8,8030.3,4931.7,6194.9,1865.9,719.4,2088.6,17561.4,4417.1,1402.7,259545.8,768.5,3962.8,0.0,0.0,4218.9,601.3,16045.9,56738.3,7597.1,4855.6,6226.3,1738.5,4151.3,1465.0,730.8,3784.9,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,657.0,384.4,598.5,578.5,759.9,1362598.0,1085397.0,258302.090679,257398.420111,515700.51079,186793.5,187974.5,374768.0,64116.0,696938.51079,1214464.0,937263.0,1484794.0,0.891856,0.971837,60.0,48.0,108.0,1527822.738585,1475756.4
sub-NDARFP148YDU,6549.6,422.2,11866.5,60156.7,6693.3,3950.8,6999.8,1868.3,708.7,1664.0,17350.9,4598.2,1892.7,240830.9,693.2,3535.2,0.0,0.0,9455.4,374.9,11135.0,57646.7,6662.4,4356.3,6828.8,1834.2,4394.7,1780.6,663.1,3517.6,0.0,0.0,0.0,102.7,0.0,0.0,0.0,0.0,0.0,0.0,781.5,432.5,584.9,434.1,871.3,1364717.0,1098152.0,274010.200007,273777.122783,547787.32279,184054.0,184388.0,368442.0,61692.0,729670.32279,1222233.0,955668.0,1491292.0,0.908545,0.992811,32.0,39.0,71.0,1502090.234482,1447895.0
sub-NDARFP243NWY,7125.5,626.5,16631.9,56396.9,8639.1,4176.9,6631.1,2106.3,667.4,2193.9,21535.6,4986.5,2332.2,266388.2,702.5,4590.9,0.0,0.0,7672.7,573.2,16451.4,57876.7,8290.1,4576.6,6327.7,2415.4,4951.2,2052.1,686.7,4606.7,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,980.4,566.5,792.7,744.0,912.4,1427703.0,1136889.0,256722.969501,257910.095262,514633.064763,211871.0,216816.0,428687.0,70110.0,702652.064763,1278068.0,987254.0,1553375.0,0.88851,0.96672,59.0,52.0,111.0,1606850.640168,1543839.4
sub-NDARFP503KJF,3851.9,383.3,11735.9,57895.2,7504.4,3765.2,4971.2,1705.5,609.4,1800.0,17669.5,3967.6,1684.4,237727.4,535.3,3837.9,0.0,0.0,3363.5,409.3,11637.3,58906.8,7486.8,3887.0,4841.7,1616.2,3900.2,1816.8,571.5,4126.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,678.7,350.0,488.7,429.1,681.5,1300702.0,1043315.0,254869.536254,254579.322821,509448.859075,171832.5,174058.5,345891.0,58021.0,686806.859075,1158924.0,901537.0,1425886.0,0.931412,1.021054,6.0,9.0,15.0,1396484.137855,1366335.2
sub-NDARFP601KKC,7950.1,504.2,13487.2,58653.2,7484.5,4314.4,5986.4,1788.6,1655.4,3479.9,18787.6,3966.7,1744.2,309185.9,579.9,3985.3,0.0,0.0,9237.4,479.8,13130.5,58241.3,7613.6,4345.3,5908.9,1709.6,4044.2,1826.8,605.8,3931.2,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,736.1,355.8,639.6,757.4,91.4,1595147.190156,1277125.152245,310770.820124,312755.141408,623525.961532,222332.026504,224127.026718,446459.053222,62055.007398,805726.983252,1449211.172759,1131189.134848,1629237.19422,0.950653,0.97097,16.0,21.0,37.0,1677948.81705,1607835.5
sub-NDARFP813TL5,2809.5,464.1,8980.9,45297.8,5571.5,4247.1,5304.3,1713.1,498.8,2270.6,13272.7,3788.2,1568.9,213135.8,749.1,3170.2,0.0,0.0,2673.9,378.0,9180.5,44539.4,5745.6,4266.9,5220.3,1612.0,3800.4,1756.1,658.6,3192.9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,703.9,377.0,488.6,551.4,560.1,1197625.0,969689.0,246325.430916,247376.635948,493702.066864,165065.5,166120.5,331186.0,53610.0,639441.066864,1088042.0,860106.0,1320930.0,0.888998,0.980528,13.0,10.0,23.0,1347162.394796,1279482.6
sub-NDARFP841PDJ,6444.5,538.7,11373.8,63831.6,6942.1,4147.7,5461.7,1674.7,1252.2,2092.4,17384.5,4284.5,1722.8,264690.8,663.6,3514.7,0.0,0.0,4994.3,492.9,11059.1,61213.9,6680.6,4247.2,5310.3,1639.0,4380.0,1978.2,668.7,3480.5,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,625.5,236.7,564.3,359.6,686.9,1405437.0,1115848.0,275404.72496,281846.661886,557251.386846,182311.0,184522.0,366833.0,58589.0,743340.386846,1256095.0,966506.0,1516415.0,0.915421,0.987705,19.0,10.0,29.0,1535290.633827,1479795.9
sub-NDARFR095UJK,3100.1,449.7,12438.8,50106.9,6962.5,3372.7,5419.6,1546.1,641.3,1010.9,15929.2,3346.7,1075.0,234938.5,656.3,3536.6,0.0,0.0,5818.2,645.5,11463.3,48511.9,6651.3,3754.8,5209.3,1476.3,2891.8,1144.5,520.0,3835.7,0.0,0.0,0.0,311.1,0.0,0.0,0.0,0.0,0.0,0.0,325.1,383.3,413.4,606.9,382.4,1122022.0,872956.0,203019.136767,193155.044059,396174.180825,164310.5,157024.5,321335.0,53067.0,549754.180825,998088.0,749022.0,1334232.0,0.845891,1.005876,138.0,107.0,245.0,1326438.190527,1274930.5
sub-NDARFR103CUN,10558.4,552.5,14268.8,60621.2,7576.3,3913.4,6403.4,1898.5,1555.7,4031.5,18843.0,3990.4,1531.5,292974.3,585.6,4072.3,0.0,0.0,8029.1,430.0,14103.5,59776.3,7448.1,3864.2,6060.6,1830.4,4014.3,1677.0,621.2,4151.6,0.0,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,775.2,392.8,677.7,805.4,888.5,1519147.0,1196620.0,300423.71688,294592.694127,595016.411008,203373.5,201641.5,405015.0,61717.0,779486.411008,1368948.0,1046421.0,1639696.0,0.910918,0.983202,22.0,29.0,51.0,1667709.892632,1588394.2
sub-NDARFR108JNB,4710.5,439.7,13171.2,47333.7,6023.2,3458.4,5541.5,1682.9,758.4,1851.2,14984.0,3453.1,1210.4,227975.5,641.0,3398.3,0.0,0.0,4630.9,525.4,11561.8,44662.2,5709.7,3631.4,5445.1,1549.3,3341.4,1115.0,558.4,3365.7,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,470.5,211.7,405.3,412.6,608.4,1059985.0,818862.0,196696.778824,187143.120583,383839.899407,142576.5,138191.5,280768.0,51912.0,529315.899407,942777.0,701654.0,1263226.0,0.850016,1.012998,61.0,72.0,133.0,1247017.127054,1187409.5
sub-NDARFR109LKT,6139.0,537.6,11575.6,60665.3,7959.1,4373.8,6853.5,1943.0,822.6,2300.3,18496.7,4207.8,1729.1,296416.2,736.9,3684.2,0.0,0.0,5339.7,495.0,11831.2,62077.4,7504.4,4682.4,6540.5,1799.4,4603.2,1876.6,791.5,3658.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.5,515.0,780.8,791.8,905.5,1626625.0,1308177.0,336822.852508,340488.304592,677311.1571,218559.5,221053.5,439613.0,64972.0,868401.1571,1477947.0,1159499.0,1709765.0,0.915409,0.962198,13.0,10.0,23.0,1776937.547838,1687490.5
sub-NDARFR301KKP,4258.7,582.9,15289.1,62918.3,8514.4,4728.9,6557.3,2102.4,666.6,1553.9,19903.2,4656.3,1775.2,251755.2,782.8,4506.5,0.0,0.0,4381.2,609.5,14699.5,60695.8,8524.4,4907.1,6181.1,1878.8,4593.0,1854.2,751.4,4293.7,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,653.0,388.7,695.0,689.7,776.0,1505137.0,1231884.0,290306.488087,292359.143602,582665.631689,230407.0,224867.0,455274.0,68824.0,777662.631689,1350269.0,1077016.0,1620855.0,0.902102,0.971457,25.0,14.0,39.0,1668477.640549,1586849.5
sub-NDARFR426KVH,3467.8,389.3,10055.4,49197.4,5943.1,4024.1,5598.4,1702.7,638.6,1739.5,15519.1,3781.3,1480.3,210613.0,661.2,3312.2,0.0,0.0,3331.2,390.1,9736.0,46815.2,5812.3,4174.7,5474.8,1637.3,3979.2,1480.9,675.0,3293.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,767.6,347.1,607.5,595.3,643.5,1223960.0,992758.0,245071.335123,245322.791013,490394.126136,173699.5,173458.5,347158.0,54337.0,643705.126136,1106074.0,874872.0,1290233.0,0.929819,0.980165,6.0,7.0,13.0,1316342.000752,1271420.5
sub-NDARFR445XKP,3316.2,490.0,11531.1,59459.4,7355.0,4510.5,5646.1,1819.0,523.5,1703.8,18359.5,4378.1,1945.5,229365.8,710.5,3789.4,0.0,0.0,3764.8,588.0,11308.3,58230.2,7444.1,4679.6,5346.7,1728.0,4277.6,1985.9,704.0,3822.1,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,772.2,430.1,561.9,468.6,898.0,1394463.0,1146029.0,287238.637069,283937.768893,571176.405962,196354.0,194355.0,390709.0,61510.0,752921.405962,1252318.0,1003884.0,1538595.0,0.913302,1.007701,12.0,14.0,26.0,1526836.936535,1466871.8
sub-NDARFR601RDQ,3079.6,325.0,11721.6,59829.6,7410.8,5039.4,6241.0,1801.4,645.3,2007.7,17209.8,4214.6,1615.8,273916.6,570.2,3851.0,0.0,0.0,3497.2,546.9,11186.9,60888.4,6918.8,5144.8,6370.4,1782.7,3943.4,1608.0,680.4,3846.1,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,364.2,481.8,572.7,501.9,526.7,1435441.0,1146944.0,284981.071749,280528.891542,565509.963291,198785.0,194733.0,393518.0,62688.0,751787.963291,1289729.0,1001232.0,1551387.0,0.908144,0.981498,41.0,24.0,65.0,1580631.635314,1556714.5
