rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARPK223WVZ,877.0,553.0,1661.0,1534.0,476.0,2904.0,4764.0,3139.0,874.0,5472.0,2004.0,3653.0,1820.0,3098.0,594.0,1287.0,1397.0,787.0,1591.0,1483.0,4037.0,1038.0,4315.0,3372.0,605.0,5508.0,5463.0,4315.0,3471.0,3334.0,357.0,495.0,357.0,2256.0,78891.1,976306.0,1389415.108555
sub-NDARPK237YHD,989.0,723.0,2307.0,1825.0,442.0,2932.0,5694.0,3412.0,1073.0,6264.0,2208.0,3081.0,1542.0,3714.0,601.0,1836.0,1452.0,623.0,1510.0,1648.0,4723.0,1284.0,6166.0,4277.0,533.0,4987.0,6776.0,6387.0,4138.0,4246.0,271.0,625.0,426.0,2208.0,90922.0,1118253.0,1588778.959664
sub-NDARPK300HMV,903.0,654.0,1922.0,1444.0,394.0,2732.0,5209.0,2941.0,923.0,5076.0,2280.0,2822.0,1786.0,3511.0,583.0,1289.0,1416.0,855.0,1740.0,1229.0,3700.0,1352.0,4633.0,3511.0,547.0,5098.0,6075.0,5185.0,3232.0,3005.0,325.0,407.0,276.0,2230.0,79284.6,974406.0,1291706.859309
sub-NDARPK337CLE,1310.0,889.0,2459.0,1854.0,425.0,3085.0,8142.0,3510.0,1267.0,5742.0,3158.0,3622.0,2033.0,4273.0,595.0,1266.0,1335.0,865.0,1627.0,1677.0,4852.0,1455.0,5350.0,5155.0,689.0,6709.0,6999.0,6844.0,4578.0,5862.0,353.0,567.0,372.0,2479.0,101395.0,1204783.0,1750016.339062
sub-NDARPK522DVQ,872.0,810.0,2389.0,1801.0,422.0,2886.0,5980.0,3533.0,853.0,5912.0,3146.0,3226.0,2366.0,4262.0,737.0,1633.0,1258.0,1001.0,1583.0,1732.0,4106.0,1149.0,4702.0,3754.0,613.0,7947.0,8092.0,5430.0,4150.0,3442.0,410.0,530.0,372.0,2385.0,93486.0,1174782.0,1591746.009477
sub-NDARPK597XH0,788.0,559.0,1682.0,1611.0,431.0,2780.0,4188.0,2962.0,915.0,5385.0,2275.0,3629.0,2027.0,2985.0,611.0,1333.0,1233.0,849.0,1684.0,1942.0,4466.0,1042.0,4322.0,3964.0,549.0,6193.0,5445.0,4833.0,3233.0,3259.0,390.0,385.0,302.0,2014.0,80268.1,999975.0,1365668.015444
sub-NDARPL194XDX,1100.0,1054.0,2308.0,1789.0,380.0,2979.0,6396.0,3196.0,973.0,4589.0,2554.0,3531.0,2035.0,4044.0,703.0,1647.0,1378.0,827.0,1566.0,1800.0,5020.0,1284.0,5140.0,4606.0,744.0,7120.0,7089.0,6328.0,4786.0,3557.0,342.0,512.0,359.0,2302.0,94036.6,1090106.0,1530054.837431
sub-NDARPL201YL4,762.0,789.0,2527.0,1958.0,444.0,3374.0,5663.0,3895.0,1056.0,5761.0,2834.0,3269.0,2208.0,4169.0,686.0,1667.0,1608.0,680.0,1570.0,1819.0,4445.0,1543.0,5509.0,5332.0,661.0,6610.0,8434.0,6049.0,4375.0,4536.0,340.0,543.0,523.0,2523.0,98161.4,1186666.0,1658357.162408
sub-NDARPL215MTH,903.0,657.0,2100.0,1451.0,486.0,3155.0,5368.0,3302.0,884.0,4331.0,2473.0,2888.0,1855.0,3195.0,615.0,1367.0,1120.0,807.0,1459.0,1395.0,3532.0,1249.0,5022.0,3998.0,694.0,6731.0,7191.0,5414.0,3743.0,3387.0,361.0,488.0,384.0,2291.0,84295.6,999968.0,1366600.725924
sub-NDARPL240HZT,782.0,610.0,1735.0,1644.0,412.0,2527.0,5494.0,2871.0,937.0,4906.0,1936.0,3221.0,1690.0,3299.0,644.0,1451.0,1133.0,716.0,1228.0,1745.0,3879.0,1073.0,4400.0,3436.0,429.0,4440.0,6065.0,4816.0,3669.0,2938.0,308.0,543.0,303.0,2083.0,77361.4,1001035.0,1358334.331583
sub-NDARPL263BJZ,1514.0,982.0,2305.0,1855.0,586.0,4132.0,8135.0,4734.0,1356.0,6839.0,3124.0,4152.0,2452.0,5661.0,690.0,1628.0,1577.0,1019.0,1803.0,1950.0,4700.0,1328.0,5811.0,5235.0,741.0,7491.0,7985.0,6993.0,5362.0,4594.0,421.0,653.0,538.0,2568.0,110911.0,1356476.0,1937493.51791
sub-NDARPL306LC6,987.0,912.0,2250.0,1635.0,492.0,3679.0,5910.0,3211.0,1024.0,5775.0,2778.0,3524.0,2210.0,3451.0,635.0,1603.0,1638.0,939.0,1956.0,1764.0,4292.0,1483.0,6145.0,4422.0,788.0,6606.0,8249.0,6005.0,3959.0,3553.0,422.0,655.0,347.0,2608.0,95905.4,1250637.0,1759252.748508
sub-NDARPL406KX4,801.0,748.0,1894.0,1498.0,514.0,3244.0,4759.0,3101.0,843.0,4531.0,2507.0,3572.0,1894.0,2971.0,959.0,1674.0,1078.0,1018.0,1607.0,1596.0,3456.0,1205.0,4555.0,3994.0,651.0,5990.0,6360.0,4668.0,4025.0,3337.0,335.0,435.0,367.0,2476.0,82662.4,1111706.933737,1480264.726149
sub-NDARPL440BX5,695.0,1065.0,2429.0,2304.0,420.0,2512.0,3689.0,2544.0,943.0,4897.0,2665.0,3791.0,2244.0,3289.0,1025.0,1613.0,1299.0,994.0,1626.0,1976.0,3788.0,1587.0,4761.0,4076.0,778.0,6356.0,7993.0,6058.0,4203.0,3690.0,381.0,532.0,438.0,2088.0,88747.9,1090463.0,1470675.23211
sub-NDARPL479LHN,1088.0,683.0,2230.0,1358.0,450.0,3327.0,5978.0,3620.0,997.0,4554.0,2342.0,2781.0,2302.0,3956.0,625.0,1599.0,1703.0,857.0,1768.0,1829.0,3948.0,1341.0,4704.0,3544.0,529.0,5761.0,6736.0,5841.0,4316.0,3984.0,308.0,517.0,377.0,2488.0,88444.0,1089422.0,1447982.662416
sub-NDARPL501ZUU,1159.0,1043.0,3038.0,1768.0,460.0,3694.0,5618.0,3838.0,1059.0,5564.0,2850.0,3600.0,2397.0,4302.0,734.0,1575.0,1799.0,1098.0,1961.0,1798.0,3184.0,1415.0,5298.0,4030.0,752.0,7895.0,8442.0,4115.0,4418.0,2980.0,461.0,466.0,351.0,2590.0,95752.1,1205623.0,1673131.560079
sub-NDARPL596YTD,849.0,681.0,3263.0,1655.0,353.0,2791.0,4153.0,3100.0,1048.0,5399.0,1968.0,3748.0,1730.0,3551.0,554.0,1245.0,1669.0,764.0,1542.0,1884.0,2617.0,1247.0,4960.0,3402.0,551.0,5927.0,7488.0,3538.0,3556.0,2272.0,355.0,474.0,305.0,2251.0,80890.6,994835.0,1339182.897985
sub-NDARPL598MVU,834.0,737.0,2235.0,1300.0,361.0,2768.0,5414.0,3662.0,898.0,4491.0,2515.0,2898.0,2030.0,3734.0,631.0,1518.0,1227.0,832.0,1483.0,1555.0,4286.0,1216.0,5078.0,3621.0,643.0,6021.0,7813.0,4866.0,3658.0,2965.0,354.0,430.0,370.0,2032.0,84474.5,1015188.0,1357337.102243
sub-NDARPL651MD5,830.0,773.0,2457.0,1650.0,539.0,3149.0,5246.0,3916.0,863.0,4658.0,2133.0,3323.0,2027.0,3533.0,592.0,1762.0,1248.0,848.0,1387.0,1676.0,3889.0,1276.0,5286.0,4249.0,753.0,6088.0,7519.0,6269.0,3756.0,4147.0,295.0,505.0,364.0,2248.0,89253.7,1158587.0,1630452.922592
sub-NDARPL721WTD,1017.0,888.0,2150.0,1807.0,345.0,2943.0,6425.0,3067.0,1141.0,6249.0,2955.0,3594.0,2297.0,3909.0,656.0,1579.0,1519.0,1067.0,2182.0,1576.0,4046.0,1503.0,4817.0,4814.0,673.0,8080.0,7994.0,6449.0,4081.0,3437.0,434.0,507.0,337.0,2170.0,96710.6,1176975.0,1566157.444417
sub-NDARPM002AXQ,799.0,690.0,1946.0,1625.0,393.0,2609.0,4835.0,3775.0,865.0,4400.0,2477.0,2874.0,1820.0,3581.0,559.0,1382.0,1245.0,846.0,1422.0,1567.0,4026.0,1096.0,4316.0,4073.0,570.0,6351.0,6825.0,5824.0,3459.0,4151.0,350.0,456.0,280.0,2312.0,83798.5,1060617.0,1449421.813168
sub-NDARPM105MKA,1110.0,799.0,1849.0,1584.0,347.0,2653.0,5319.0,3233.0,755.0,4742.0,2209.0,2585.0,1857.0,4089.0,656.0,1443.0,1125.0,1005.0,1271.0,1391.0,4230.0,1136.0,4270.0,3298.0,724.0,6409.0,6672.0,5413.0,3490.0,4040.0,374.0,442.0,310.0,2031.0,82858.8,1003930.0,1429955.379587
sub-NDARPM172XGD,902.0,542.0,1864.0,1557.0,380.0,2628.0,5136.0,3433.0,957.0,5774.0,2387.0,3064.0,1766.0,3927.0,559.0,1534.0,1463.0,1017.0,1664.0,1374.0,3906.0,1133.0,4613.0,4177.0,481.0,4924.0,6782.0,5181.0,3606.0,4428.0,355.0,469.0,314.0,2159.0,84454.1,1085940.0,1567185.37386
sub-NDARPM492VE0,977.0,634.0,1925.0,1620.0,424.0,2788.0,4629.0,3529.0,950.0,5182.0,2894.0,4248.0,2211.0,3494.0,801.0,1355.0,1083.0,829.0,1326.0,1887.0,3696.0,977.0,4507.0,3766.0,517.0,5472.0,6015.0,5066.0,3998.0,3458.0,357.0,545.0,356.0,2262.0,83777.5,1105497.131786,1439562.111782
sub-NDARPM528TBR,1330.0,749.0,1969.0,1756.0,533.0,3587.0,6962.0,3185.0,1199.0,5927.0,2199.0,3601.0,2033.0,3724.0,586.0,1482.0,1563.0,988.0,1986.0,1932.0,4282.0,1396.0,4788.0,3339.0,483.0,7205.0,7110.0,4882.0,4330.0,4023.0,320.0,540.0,457.0,2357.0,92801.1,1115454.0,1571706.260901
sub-NDARPN886HH9,819.0,775.0,1708.0,1526.0,424.0,2795.0,5109.0,3114.0,834.0,4642.0,2260.0,2983.0,1602.0,3493.0,582.0,1412.0,1393.0,780.0,1454.0,1709.0,3741.0,1325.0,4199.0,3227.0,585.0,6734.0,6784.0,4538.0,3590.0,3533.0,387.0,475.0,343.0,2658.0,81532.3,963794.0,1307939.332464
sub-NDARPP238VMX,1128.0,654.0,2319.0,1446.0,381.0,2733.0,6092.0,2688.0,852.0,5577.0,2140.0,3469.0,1495.0,3637.0,590.0,1517.0,1125.0,817.0,1311.0,1506.0,3944.0,1340.0,4883.0,3752.0,488.0,5072.0,6414.0,5477.0,3852.0,3901.0,363.0,414.0,373.0,2355.0,84104.2,1039697.0,1465125.41922
sub-NDARPP255LGE,957.0,869.0,2034.0,1842.0,462.0,3634.0,5969.0,3598.0,741.0,6805.0,2450.0,3324.0,2014.0,3883.0,590.0,1512.0,1996.0,1084.0,2164.0,1810.0,4005.0,1070.0,5309.0,3871.0,724.0,8608.0,7888.0,4650.0,3739.0,2526.0,512.0,551.0,340.0,2162.0,93693.1,1166017.0,1620624.964628
sub-NDARPP337KUQ,1335.0,1046.0,3119.0,1874.0,497.0,4074.0,7531.0,4584.0,1106.0,6423.0,3528.0,3264.0,2628.0,5304.0,721.0,1821.0,1727.0,1022.0,1960.0,1577.0,4831.0,1940.0,6114.0,4828.0,900.0,7555.0,9873.0,5935.0,4977.0,4593.0,394.0,627.0,497.0,3063.0,111271.0,1310882.0,1873639.799886
sub-NDARPP622WV4,1038.0,724.0,1891.0,1671.0,504.0,3421.0,6561.0,3132.0,948.0,5506.0,2752.0,3369.0,2205.0,3515.0,668.0,1566.0,1349.0,803.0,1763.0,2144.0,4166.0,1223.0,4173.0,3956.0,579.0,6143.0,6883.0,5162.0,3751.0,3632.0,319.0,545.0,332.0,2238.0,88634.5,1116032.0,1515599.127403
sub-NDARPP694XU9,683.0,535.0,2143.0,1386.0,398.0,2603.0,4537.0,2950.0,782.0,4524.0,2550.0,2736.0,1741.0,3253.0,584.0,1187.0,1089.0,734.0,1337.0,1707.0,3777.0,986.0,4383.0,3775.0,509.0,5318.0,6078.0,5510.0,3454.0,3233.0,394.0,395.0,332.0,2208.0,77810.4,986164.0,1350616.816933
sub-NDARPP703NX4,1066.0,477.0,2206.0,1998.0,550.0,2945.0,5283.0,2691.0,1052.0,5487.0,2349.0,4061.0,1741.0,3248.0,701.0,1740.0,1439.0,818.0,1353.0,2041.0,4258.0,1265.0,4962.0,4513.0,410.0,4967.0,6396.0,5707.0,4034.0,4587.0,352.0,637.0,421.0,2422.0,88179.8,1076132.0,1612391.514285
sub-NDARPP726XBF,820.0,659.0,2113.0,1294.0,397.0,2536.0,4369.0,2865.0,925.0,5326.0,1974.0,3174.0,1743.0,3128.0,635.0,1277.0,1344.0,631.0,1641.0,1594.0,3610.0,1210.0,4127.0,3470.0,360.0,5353.0,5841.0,5044.0,3715.0,3099.0,334.0,444.0,336.0,2261.0,77648.9,1026818.0,1411659.55662
sub-NDARPP806NL2,1098.0,705.0,2454.0,1622.0,636.0,3269.0,6151.0,3666.0,825.0,5270.0,3009.0,3896.0,2655.0,4385.0,811.0,1636.0,1880.0,1034.0,2001.0,1822.0,4770.0,1490.0,4944.0,4906.0,808.0,6117.0,7584.0,5893.0,4507.0,3563.0,395.0,690.0,345.0,2518.0,97356.1,1277761.0,1741750.330052
sub-NDARPR537HF5,783.0,493.0,1662.0,1347.0,406.0,2888.0,4650.0,3112.0,1016.0,4279.0,2205.0,2681.0,1964.0,3299.0,603.0,1297.0,1171.0,860.0,1431.0,1192.0,3512.0,1336.0,4519.0,4109.0,403.0,5677.0,7398.0,5115.0,3357.0,3074.0,391.0,431.0,283.0,2097.0,79037.3,991091.0,1341957.122834
sub-NDARPR768KT4,1135.0,900.0,2134.0,1865.0,461.0,3364.0,6247.0,3729.0,978.0,5101.0,2847.0,3436.0,2158.0,3956.0,730.0,1820.0,1460.0,926.0,1888.0,1678.0,4017.0,1317.0,5029.0,4026.0,631.0,6158.0,7769.0,5525.0,4276.0,3638.0,314.0,522.0,354.0,2693.0,93079.3,1173344.0,1585020.826583
sub-NDARPR799VX4,1037.0,1195.0,2011.0,1627.0,518.0,3688.0,6860.0,3815.0,1040.0,5934.0,2860.0,3551.0,2122.0,4477.0,602.0,1928.0,1933.0,1185.0,2656.0,1805.0,4139.0,1709.0,6359.0,3115.0,754.0,9149.0,9287.0,4354.0,4056.0,2989.0,439.0,478.0,402.0,2309.0,100383.0,1163464.0,1640112.861232
sub-NDARPT417LW6,1181.0,944.0,2463.0,1713.0,491.0,3746.0,6224.0,3816.0,1117.0,5339.0,3407.0,3219.0,2415.0,4036.0,623.0,1610.0,1822.0,1077.0,2054.0,1699.0,4436.0,1538.0,5614.0,4835.0,844.0,6889.0,9351.0,6988.0,4756.0,4748.0,433.0,615.0,444.0,2801.0,103291.0,1292694.0,1768671.20318
sub-NDARPT497YFZ,1262.0,785.0,2694.0,1793.0,367.0,3251.0,6216.0,4071.0,825.0,5959.0,2990.0,3685.0,2290.0,4812.0,685.0,1618.0,1492.0,1133.0,2182.0,1824.0,4510.0,1228.0,5136.0,4012.0,803.0,7181.0,7205.0,5653.0,4318.0,3882.0,372.0,448.0,380.0,2529.0,97593.9,1184469.0,1597393.791654
sub-NDARPT644BF7,1352.0,849.0,2500.0,1785.0,455.0,3912.0,6118.0,3767.0,1250.0,6606.0,2602.0,3543.0,2155.0,4672.0,804.0,1552.0,1637.0,954.0,1864.0,1672.0,4610.0,1580.0,5456.0,4493.0,698.0,6183.0,8060.0,6087.0,4788.0,4743.0,358.0,509.0,423.0,2747.0,100784.0,1291305.0,1807661.645968
sub-NDARPT665ADN,911.0,921.0,2103.0,1848.0,515.0,3341.0,5280.0,3824.0,1011.0,5221.0,2717.0,3417.0,2156.0,3832.0,678.0,1433.0,1359.0,902.0,1709.0,1828.0,4528.0,1226.0,5162.0,4175.0,850.0,6925.0,6837.0,5941.0,4049.0,4606.0,371.0,536.0,417.0,2469.0,93099.0,1204319.0,1668134.799493
sub-NDARPT670LAY,1415.0,950.0,2442.0,1578.0,368.0,2973.0,6421.0,3593.0,1075.0,5972.0,2508.0,2965.0,1758.0,4650.0,728.0,1656.0,1685.0,766.0,1978.0,1399.0,4609.0,1331.0,6070.0,3816.0,574.0,5460.0,7077.0,5279.0,4880.0,3890.0,387.0,552.0,377.0,2406.0,93589.2,1175178.0,1733580.431067
sub-NDARPT777FDA,1218.0,508.0,2087.0,1721.0,418.0,3823.0,6839.0,3532.0,1038.0,6104.0,2694.0,3470.0,2228.0,4197.0,753.0,1637.0,1326.0,891.0,1358.0,1921.0,4498.0,1229.0,4625.0,4441.0,516.0,7270.0,8078.0,5341.0,3910.0,4213.0,457.0,482.0,378.0,2205.0,95406.4,1173039.0,1632455.110844
sub-NDARPT910NEE,1077.0,962.0,2319.0,1418.0,458.0,3918.0,6420.0,3250.0,1032.0,5261.0,2323.0,3339.0,2048.0,3713.0,774.0,1499.0,1350.0,778.0,1518.0,1588.0,4029.0,1375.0,5102.0,4293.0,747.0,5407.0,7608.0,5992.0,4184.0,4014.0,340.0,389.0,396.0,2697.0,91615.6,1113349.0,1568275.604472
sub-NDARPU049CJ7,944.0,733.0,1975.0,1656.0,418.0,3049.0,5751.0,3018.0,1040.0,5385.0,2220.0,2811.0,1582.0,3410.0,587.0,1230.0,1462.0,825.0,1447.0,1519.0,4112.0,983.0,4710.0,4427.0,491.0,5554.0,6920.0,5145.0,3487.0,3195.0,358.0,368.0,293.0,1956.0,83059.8,1020362.0,1479312.003942
sub-NDARPU118RAN,888.0,629.0,2274.0,1534.0,470.0,3372.0,5944.0,2923.0,759.0,5529.0,2194.0,2937.0,1836.0,3747.0,547.0,1476.0,1450.0,838.0,1412.0,1575.0,3848.0,941.0,4553.0,3745.0,469.0,5293.0,6017.0,4716.0,3888.0,3455.0,386.0,454.0,335.0,2103.0,82536.0,1046663.0,1458487.777029
sub-NDARPU329MDJ,943.0,742.0,2040.0,1396.0,349.0,2651.0,6082.0,3110.0,1082.0,5025.0,2790.0,2317.0,2113.0,3794.0,672.0,1481.0,1414.0,833.0,1633.0,1086.0,3468.0,1315.0,4273.0,3720.0,622.0,6608.0,7511.0,4546.0,3521.0,2857.0,352.0,489.0,330.0,2462.0,83626.7,1092036.0,1465949.084767
sub-NDARPU887XGA,1078.0,905.0,2227.0,2091.0,472.0,3984.0,7632.0,4336.0,1179.0,6591.0,2611.0,3561.0,2050.0,4840.0,673.0,1393.0,1665.0,1030.0,2029.0,1980.0,4955.0,1381.0,5498.0,5722.0,853.0,7983.0,7994.0,7087.0,4344.0,4943.0,344.0,553.0,444.0,2730.0,107163.0,1308411.0,1772897.537927
sub-NDARPU897CM5,814.0,823.0,2303.0,1879.0,458.0,3398.0,5090.0,3274.0,921.0,5121.0,2582.0,3036.0,2226.0,3273.0,573.0,1443.0,1460.0,870.0,1596.0,1752.0,4307.0,1475.0,4984.0,4405.0,503.0,5696.0,8500.0,5805.0,3619.0,4087.0,393.0,488.0,394.0,2480.0,90028.0,1079464.0,1535038.115197
sub-NDARPU981GWF,960.0,698.0,2122.0,1270.0,415.0,2593.0,5391.0,2709.0,837.0,4229.0,2072.0,2297.0,1676.0,3338.0,600.0,1500.0,1347.0,945.0,1490.0,1082.0,3664.0,1270.0,4283.0,3841.0,480.0,5376.0,7339.0,6312.0,3514.0,3941.0,312.0,426.0,319.0,1806.0,80453.9,991856.0,1317933.122132
sub-NDARPV009TYX,719.0,716.0,2600.0,1749.0,488.0,2781.0,4346.0,3642.0,906.0,5551.0,1956.0,3614.0,1713.0,3780.0,586.0,1507.0,1259.0,682.0,1722.0,2050.0,2676.0,1274.0,5635.0,3329.0,459.0,6684.0,8800.0,3934.0,3432.0,2828.0,311.0,611.0,379.0,1994.0,84710.8,1002416.0,1444403.641176
sub-NDARPV145KGL,909.0,525.0,1572.0,1250.0,316.0,2555.0,4586.0,2385.0,958.0,4314.0,1829.0,3332.0,1488.0,3119.0,723.0,1397.0,1269.0,676.0,1289.0,1149.0,4046.0,1217.0,4337.0,3430.0,322.0,4308.0,5576.0,5378.0,3576.0,3822.0,299.0,438.0,343.0,2324.0,75058.9,919556.0,1375629.005839
sub-NDARPV249ZRF,1059.0,964.0,2457.0,1951.0,547.0,3560.0,6161.0,3584.0,967.0,5106.0,2854.0,3401.0,2487.0,3620.0,599.0,1344.0,1616.0,811.0,1444.0,1696.0,4635.0,1403.0,5059.0,4709.0,659.0,6336.0,7518.0,5572.0,4018.0,4041.0,477.0,626.0,364.0,2378.0,94023.0,1203217.0,1591222.609996
sub-NDARPV303LAX,1173.0,573.0,2154.0,1821.0,426.0,3496.0,6148.0,3962.0,1277.0,5746.0,2345.0,4125.0,1897.0,4134.0,783.0,1696.0,1566.0,1013.0,1642.0,2091.0,4742.0,1323.0,5369.0,4473.0,387.0,5455.0,7576.0,5948.0,4357.0,5004.0,402.0,488.0,437.0,2362.0,96389.6,1122460.0,1748992.581285
sub-NDARPV412JEN,1233.0,717.0,2435.0,2110.0,526.0,4072.0,6496.0,4151.0,1073.0,6613.0,2988.0,3452.0,1968.0,4332.0,675.0,1944.0,1684.0,1119.0,2230.0,1841.0,4783.0,1455.0,6472.0,5761.0,693.0,7728.0,8998.0,6483.0,4228.0,3754.0,422.0,567.0,433.0,2883.0,106321.0,1258284.0,1697502.175277
sub-NDARPV423ECQ,1286.0,603.0,2525.0,1744.0,527.0,3228.0,7323.0,4293.0,1179.0,6161.0,3070.0,3721.0,2361.0,4954.0,753.0,1573.0,2060.0,1077.0,2394.0,1570.0,4506.0,1338.0,4690.0,4618.0,660.0,8683.0,8754.0,6454.0,4585.0,4709.0,464.0,550.0,451.0,2938.0,105801.0,1308686.0,1747039.046006
sub-NDARPV535ZUB,900.0,705.0,1757.0,1709.0,287.0,2986.0,4447.0,2941.0,926.0,5516.0,2083.0,2744.0,1551.0,3662.0,688.0,1219.0,1220.0,880.0,1337.0,1256.0,3800.0,1043.0,3973.0,3418.0,602.0,4849.0,5664.0,4228.0,3357.0,2753.0,342.0,381.0,337.0,2252.0,75813.0,1036015.0,1585363.418024
sub-NDARPV595RWB,843.0,534.0,1548.0,1240.0,374.0,2023.0,4047.0,2058.0,800.0,3597.0,1958.0,2387.0,1562.0,3314.0,475.0,1342.0,1039.0,582.0,1032.0,1199.0,3501.0,917.0,4325.0,3232.0,403.0,3065.0,5375.0,4398.0,3605.0,3439.0,284.0,580.0,286.0,1979.0,67342.0,954559.0,1465229.328517
sub-NDARPV915ZPE,1460.0,723.0,1683.0,1673.0,369.0,4052.0,6602.0,3906.0,967.0,6868.0,2593.0,2574.0,1985.0,4605.0,591.0,1839.0,1396.0,1070.0,2159.0,1495.0,4525.0,1298.0,4665.0,4923.0,807.0,7650.0,8404.0,6398.0,4106.0,4145.0,373.0,497.0,299.0,2266.0,98964.1,1291043.0,1726960.705157
sub-NDARPW482TVE,885.0,664.0,1768.0,1317.0,417.0,2532.0,4775.0,2722.0,939.0,4292.0,2706.0,2762.0,2146.0,3346.0,538.0,1494.0,1342.0,940.0,1569.0,1411.0,4041.0,1103.0,4208.0,3561.0,676.0,6293.0,7195.0,4703.0,4488.0,3932.0,306.0,451.0,340.0,2672.0,82535.0,1014500.0,1420497.129864
sub-NDARPW577WJ7,836.0,504.0,1728.0,1748.0,383.0,3126.0,4399.0,3025.0,942.0,5293.0,2193.0,3479.0,1905.0,4129.0,699.0,1589.0,1486.0,714.0,1427.0,1352.0,5351.0,1181.0,5652.0,4556.0,727.0,3325.0,7462.0,5257.0,3673.0,4813.0,330.0,480.0,378.0,2679.0,86820.6,1050487.0,1619623.351112
sub-NDARPW635LN4,931.0,915.0,1979.0,1784.0,429.0,3079.0,6380.0,4036.0,1094.0,5557.0,2886.0,3148.0,2047.0,4150.0,550.0,1634.0,1459.0,889.0,1361.0,1758.0,4694.0,1334.0,4802.0,4410.0,739.0,6473.0,6713.0,5764.0,3918.0,3680.0,321.0,595.0,362.0,2128.0,91998.0,1014939.0,1510978.524817
sub-NDARPW746FWF,1034.0,942.0,3063.0,1953.0,514.0,3589.0,5309.0,3946.0,968.0,5603.0,2538.0,3697.0,2326.0,4411.0,686.0,1555.0,2046.0,1026.0,1910.0,2043.0,3407.0,1597.0,6692.0,4329.0,789.0,8050.0,9354.0,5046.0,4545.0,2997.0,455.0,480.0,320.0,2636.0,99855.3,1214293.0,1605659.752892
sub-NDARPW786GC4,1010.0,736.0,2612.0,1673.0,471.0,3207.0,6838.0,2972.0,1107.0,5719.0,2888.0,3680.0,2274.0,3935.0,540.0,1550.0,1280.0,992.0,1938.0,1840.0,4161.0,1268.0,5363.0,4694.0,545.0,7336.0,7255.0,6266.0,3741.0,4079.0,401.0,443.0,381.0,2303.0,95497.7,1140313.0,1576702.399797
sub-NDARPW915RGD,1325.0,916.0,2491.0,1521.0,394.0,3364.0,5626.0,3114.0,975.0,5454.0,2622.0,3995.0,2074.0,4016.0,613.0,1467.0,1339.0,931.0,1852.0,1635.0,5167.0,1335.0,5113.0,4371.0,560.0,7068.0,8448.0,5913.0,4783.0,5038.0,422.0,479.0,391.0,2405.0,97218.4,1229082.0,1674358.282587
sub-NDARPX098XYT,859.0,752.0,1990.0,1891.0,403.0,3493.0,4718.0,3583.0,934.0,5936.0,2257.0,3805.0,2219.0,4055.0,569.0,1312.0,1336.0,905.0,1747.0,1829.0,3254.0,1116.0,5063.0,3667.0,495.0,7278.0,7753.0,4789.0,4465.0,2796.0,417.0,537.0,429.0,2423.0,89073.9,1129845.0,1573576.685233
sub-NDARPX155RF3,847.0,474.0,1658.0,1582.0,405.0,2808.0,4561.0,2588.0,845.0,5045.0,1782.0,3152.0,1590.0,3202.0,618.0,1414.0,1297.0,663.0,1505.0,1521.0,4015.0,1009.0,4847.0,3514.0,348.0,5342.0,6774.0,4890.0,3679.0,3983.0,269.0,519.0,386.0,2421.0,79555.3,879679.0,1392570.43223
sub-NDARPX219TW0,712.0,533.0,1830.0,1193.0,386.0,2679.0,4052.0,2277.0,691.0,4528.0,2133.0,2939.0,1835.0,2796.0,615.0,1375.0,1258.0,637.0,1197.0,1316.0,3324.0,1000.0,4554.0,2678.0,494.0,4756.0,7028.0,3713.0,3455.0,2598.0,299.0,430.0,323.0,2439.0,72075.2,887147.0,1360082.645509
sub-NDARPX244EHJ,948.0,866.0,3378.0,1917.0,506.0,3388.0,4923.0,3256.0,1013.0,6995.0,2924.0,3750.0,2091.0,4058.0,873.0,1333.0,1821.0,997.0,1766.0,2117.0,3083.0,1144.0,5448.0,3868.0,727.0,6852.0,8507.0,4253.0,4369.0,2340.0,346.0,533.0,295.0,2681.0,93375.3,1156640.0,1552534.81031
sub-NDARPX661BF1,1154.0,790.0,2633.0,2148.0,400.0,4077.0,6385.0,4314.0,1478.0,6360.0,2896.0,3910.0,2329.0,4448.0,711.0,1520.0,1901.0,1149.0,1934.0,2004.0,4462.0,1471.0,5114.0,4614.0,669.0,8213.0,8380.0,6542.0,5025.0,4524.0,415.0,666.0,447.0,2439.0,105522.0,1287301.0,1757763.332329
