lh.aparc.area,lh_bankssts_area,lh_caudalanteriorcingulate_area,lh_caudalmiddlefrontal_area,lh_cuneus_area,lh_entorhinal_area,lh_fusiform_area,lh_inferiorparietal_area,lh_inferiortemporal_area,lh_isthmuscingulate_area,lh_lateraloccipital_area,lh_lateralorbitofrontal_area,lh_lingual_area,lh_medialorbitofrontal_area,lh_middletemporal_area,lh_parahippocampal_area,lh_paracentral_area,lh_parsopercularis_area,lh_parsorbitalis_area,lh_parstriangularis_area,lh_pericalcarine_area,lh_postcentral_area,lh_posteriorcingulate_area,lh_precentral_area,lh_precuneus_area,lh_rostralanteriorcingulate_area,lh_rostralmiddlefrontal_area,lh_superiorfrontal_area,lh_superiorparietal_area,lh_superiortemporal_area,lh_supramarginal_area,lh_frontalpole_area,lh_temporalpole_area,lh_transversetemporal_area,lh_insula_area,lh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARBR533KJZ,1308.0,717.0,3160.0,1894.0,663.0,3929.0,6562.0,4119.0,992.0,6662.0,3045.0,3675.0,2212.0,3905.0,949.0,1631.0,2009.0,953.0,1717.0,1627.0,5097.0,1221.0,5537.0,4685.0,977.0,7818.0,9467.0,7002.0,5512.0,4834.0,353.0,678.0,582.0,2733.0,108225.0,1324678.0,1785796.173884
sub-NDARBR740NKV,999.0,468.0,1718.0,1070.0,414.0,2581.0,3821.0,2995.0,811.0,4207.0,2046.0,2737.0,1499.0,2584.0,576.0,951.0,1434.0,604.0,1163.0,1218.0,3242.0,832.0,3494.0,2990.0,568.0,4431.0,5176.0,4299.0,3502.0,3215.0,245.0,392.0,425.0,1909.0,68615.5,944417.0,1303429.525986
sub-NDARBT094VX0,1078.0,526.0,2027.0,1431.0,609.0,2974.0,3759.0,2501.0,1109.0,4956.0,2333.0,2611.0,1711.0,2788.0,655.0,1344.0,1530.0,598.0,1204.0,1295.0,4417.0,1169.0,8554.0,4103.0,545.0,4560.0,7412.0,4697.0,4555.0,3259.0,351.0,478.0,510.0,2674.0,84324.2,1066196.0,1522200.54987
sub-NDARBT436PMT,851.0,708.0,1721.0,1846.0,389.0,2704.0,3508.0,2581.0,919.0,5125.0,2804.0,2829.0,1690.0,2926.0,628.0,1252.0,1532.0,845.0,1325.0,1464.0,3645.0,1222.0,4297.0,3531.0,733.0,5783.0,6779.0,5257.0,3658.0,3341.0,284.0,431.0,408.0,2093.0,79110.9,992094.0,1323396.774481
sub-NDARBT607PZL,1034.0,567.0,2777.0,1555.0,666.0,3917.0,4344.0,4538.0,1080.0,6194.0,2812.0,3351.0,1754.0,3551.0,727.0,1386.0,2076.0,758.0,1682.0,1432.0,4248.0,1200.0,5094.0,3592.0,1233.0,6143.0,8051.0,5674.0,3897.0,4185.0,335.0,546.0,503.0,2722.0,93624.5,1235815.0,1676539.996219
sub-NDARBT640EBN,1242.0,539.0,2215.0,1337.0,462.0,3553.0,4857.0,3556.0,919.0,4386.0,2065.0,2188.0,1387.0,3073.0,661.0,1375.0,1430.0,718.0,1316.0,1177.0,4144.0,1016.0,4977.0,4080.0,547.0,5456.0,7584.0,5820.0,3990.0,3663.0,288.0,504.0,509.0,2202.0,83235.7,1071756.0,1476286.053711
sub-NDARBT749WCN,1516.0,577.0,2396.0,1283.0,501.0,3568.0,5031.0,3544.0,882.0,6409.0,2576.0,3253.0,1942.0,3514.0,617.0,1583.0,2018.0,836.0,1498.0,1066.0,4727.0,1346.0,4923.0,4242.0,1031.0,5375.0,7359.0,5936.0,4374.0,5043.0,298.0,574.0,523.0,2490.0,92852.6,1189087.0,1536927.021696
sub-NDARBT780KVC,1383.0,821.0,3396.0,1827.0,559.0,3720.0,5481.0,4270.0,1259.0,6077.0,2929.0,3558.0,2203.0,4632.0,691.0,1796.0,1862.0,840.0,1545.0,1694.0,4808.0,1485.0,6210.0,4728.0,990.0,7197.0,10099.0,6897.0,4984.0,4479.0,319.0,401.0,644.0,2912.0,106695.0,1299069.0,1759744.349437
sub-NDARBU098PJT,1231.0,597.0,2393.0,1506.0,549.0,3079.0,4776.0,3381.0,1306.0,5676.0,2053.0,3286.0,1541.0,3631.0,602.0,1556.0,1723.0,643.0,1194.0,1661.0,4266.0,1219.0,5083.0,3832.0,705.0,6364.0,7570.0,5395.0,4651.0,4600.0,251.0,384.0,575.0,2104.0,89379.4,1115345.0,1549710.541848
sub-NDARBU112XZE,1191.0,682.0,2679.0,1501.0,490.0,3407.0,5012.0,3905.0,915.0,4780.0,2540.0,2401.0,1945.0,4107.0,694.0,1301.0,1594.0,675.0,1292.0,1525.0,4725.0,1131.0,5029.0,4119.0,852.0,6253.0,7596.0,4885.0,4489.0,4787.0,267.0,482.0,493.0,2213.0,89960.4,1083620.0,1500356.323221
sub-NDARBU183TDJ,1118.0,729.0,2911.0,1554.0,640.0,3478.0,5306.0,3337.0,1275.0,5222.0,2852.0,2757.0,1633.0,3442.0,696.0,1811.0,1685.0,957.0,1350.0,1051.0,5473.0,1593.0,6718.0,3979.0,830.0,7173.0,9158.0,6240.0,4954.0,4822.0,316.0,541.0,609.0,2311.0,98520.3,1228273.0,1711220.699685
sub-NDARBU451LDR,1082.0,761.0,2542.0,1895.0,571.0,3790.0,4730.0,4022.0,1049.0,6118.0,2631.0,3584.0,1893.0,3693.0,637.0,1245.0,1511.0,712.0,1286.0,1711.0,4212.0,1383.0,5192.0,5105.0,817.0,6171.0,7908.0,5768.0,4823.0,4196.0,338.0,513.0,531.0,2668.0,95087.9,1245564.0,1683659.547569
sub-NDARBU532YXZ,957.0,777.0,1952.0,1850.0,486.0,3140.0,4262.0,4118.0,1285.0,5323.0,2659.0,3311.0,1960.0,3851.0,625.0,1422.0,1493.0,727.0,1518.0,1836.0,4255.0,1286.0,4466.0,4265.0,888.0,6551.0,7573.0,5812.0,4363.0,5136.0,316.0,520.0,546.0,2334.0,91863.0,1191625.0,1598542.4215
sub-NDARBU607ZZ3,971.0,597.0,2852.0,1919.0,548.0,3251.0,5015.0,3712.0,1158.0,5727.0,2971.0,3103.0,1661.0,3577.0,870.0,1581.0,1699.0,786.0,1498.0,1521.0,4561.0,1268.0,5271.0,4126.0,858.0,6862.0,8471.0,5906.0,4862.0,4468.0,292.0,579.0,660.0,3078.0,96278.4,1070337.0,1593258.003578
sub-NDARBU718PDH,1326.0,737.0,2708.0,1616.0,474.0,3972.0,6217.0,3998.0,1241.0,5925.0,3569.0,3299.0,2317.0,3738.0,840.0,1930.0,1760.0,1019.0,1466.0,1666.0,5253.0,1510.0,5341.0,5574.0,1080.0,8287.0,9344.0,7009.0,5392.0,6559.0,341.0,524.0,646.0,2990.0,109673.0,1382353.0,1878532.76917
sub-NDARBU730PN8,948.0,662.0,2740.0,1621.0,382.0,2612.0,4162.0,3456.0,864.0,4393.0,2601.0,3440.0,1421.0,3312.0,641.0,1310.0,1631.0,629.0,1438.0,1634.0,3727.0,1158.0,4390.0,3657.0,817.0,5620.0,7401.0,4682.0,4075.0,4036.0,268.0,440.0,461.0,2325.0,82955.5,1039671.0,1415677.770285
sub-NDARBU777YCU,1042.0,848.0,2022.0,1338.0,575.0,3250.0,4791.0,3253.0,759.0,5826.0,2271.0,3124.0,1855.0,3240.0,609.0,1313.0,1502.0,642.0,1186.0,1143.0,3820.0,1295.0,4400.0,3269.0,813.0,6010.0,6762.0,5548.0,3633.0,3599.0,300.0,435.0,380.0,2331.0,83184.6,1037534.0,1388770.179993
sub-NDARBU928LV0,957.0,460.0,2107.0,1610.0,605.0,3010.0,4076.0,3197.0,1047.0,5781.0,2652.0,3548.0,1603.0,2710.0,537.0,1418.0,1577.0,674.0,1280.0,1768.0,4245.0,1172.0,4862.0,4436.0,520.0,5138.0,6882.0,6698.0,3982.0,4416.0,303.0,585.0,479.0,2319.0,86653.4,954761.0,1395693.153327
sub-NDARBV059CGE,852.0,520.0,2139.0,1128.0,457.0,2980.0,4106.0,2218.0,894.0,4353.0,1923.0,3001.0,1599.0,2670.0,600.0,1296.0,1533.0,477.0,1147.0,1185.0,3733.0,1094.0,4480.0,3486.0,558.0,4883.0,6039.0,5419.0,3820.0,3546.0,297.0,530.0,447.0,2337.0,75746.6,848210.0,1304342.010839
sub-NDARBV167RMU,1370.0,837.0,2410.0,1442.0,549.0,3937.0,5833.0,3534.0,1059.0,6371.0,3123.0,3456.0,2147.0,3712.0,733.0,1560.0,1816.0,763.0,1149.0,1394.0,4848.0,1525.0,5979.0,4443.0,869.0,6364.0,8012.0,6553.0,4674.0,4812.0,284.0,502.0,558.0,2764.0,99386.3,1237289.0,1698074.724947
sub-NDARBV198EKU,1130.0,725.0,1703.0,1539.0,424.0,3297.0,5264.0,3431.0,1154.0,5092.0,2935.0,3060.0,2045.0,3833.0,680.0,1485.0,1510.0,767.0,1620.0,1499.0,4506.0,1303.0,4798.0,4559.0,779.0,6719.0,7161.0,5477.0,4554.0,4581.0,280.0,485.0,463.0,2702.0,91561.0,1161880.0,1564666.313472
sub-NDARBV364MBC,1104.0,934.0,1940.0,1545.0,603.0,3591.0,5027.0,4030.0,1353.0,5273.0,3125.0,3455.0,2058.0,3736.0,662.0,1539.0,1784.0,928.0,1629.0,1600.0,4379.0,1468.0,4925.0,4705.0,886.0,6061.0,8139.0,5928.0,4115.0,3507.0,272.0,580.0,433.0,2377.0,93692.5,1146552.0,1532856.881226
sub-NDARBV390UY5,1268.0,549.0,2244.0,1394.0,527.0,3466.0,5060.0,4112.0,1100.0,4325.0,2862.0,2528.0,2081.0,3303.0,656.0,1261.0,1744.0,809.0,1557.0,1339.0,4314.0,1137.0,4596.0,4448.0,919.0,7058.0,7714.0,5833.0,4530.0,4599.0,301.0,516.0,594.0,2641.0,91385.9,1196997.0,1689090.782061
sub-NDARBV577EE0,1165.0,771.0,2448.0,1365.0,447.0,2960.0,4936.0,3338.0,1242.0,4901.0,2294.0,2686.0,1914.0,3394.0,707.0,1611.0,1519.0,586.0,1337.0,1202.0,4570.0,1767.0,5412.0,4968.0,802.0,5257.0,8531.0,6528.0,4021.0,4953.0,294.0,514.0,521.0,2513.0,91480.0,1070606.0,1669410.308571
sub-NDARBV630BK6,1097.0,578.0,2095.0,1293.0,573.0,3356.0,5033.0,3970.0,1107.0,4376.0,2701.0,2752.0,1746.0,3129.0,683.0,1503.0,1671.0,721.0,1354.0,1396.0,4332.0,1349.0,5324.0,4415.0,677.0,5083.0,7309.0,6101.0,3972.0,4864.0,332.0,578.0,446.0,2661.0,88575.0,1142723.0,1611341.737478
sub-NDARBV663TRE,928.0,726.0,2575.0,1798.0,684.0,4032.0,5441.0,4112.0,1371.0,6782.0,3303.0,3806.0,2324.0,3533.0,622.0,1456.0,2062.0,927.0,1698.0,1707.0,5200.0,1386.0,5934.0,4810.0,1177.0,8104.0,9410.0,7145.0,4721.0,5855.0,391.0,589.0,460.0,2948.0,108015.0,1318035.0,1816718.76173
sub-NDARBV680AA8,859.0,487.0,2108.0,1319.0,480.0,3135.0,3901.0,3143.0,1050.0,4692.0,2644.0,2599.0,1597.0,2932.0,688.0,991.0,1430.0,629.0,1242.0,1391.0,3644.0,1003.0,4289.0,3356.0,512.0,5676.0,6497.0,5016.0,3690.0,3450.0,204.0,488.0,453.0,2237.0,77830.8,893425.0,1332782.577159
sub-NDARBW026UGE,1107.0,530.0,2125.0,1225.0,453.0,3329.0,4467.0,3351.0,1198.0,5331.0,2514.0,3078.0,1823.0,3166.0,636.0,1356.0,1406.0,770.0,1326.0,1523.0,4085.0,1254.0,4420.0,3909.0,648.0,5669.0,6357.0,5550.0,3820.0,3660.0,341.0,462.0,471.0,2664.0,84028.7,1117445.0,1543732.293911
sub-NDARBW262RV7,886.0,548.0,1784.0,1415.0,381.0,2992.0,4156.0,3426.0,980.0,4950.0,2473.0,2818.0,1788.0,3132.0,584.0,1231.0,1379.0,727.0,1540.0,1439.0,3725.0,1172.0,4381.0,3777.0,769.0,5640.0,7310.0,5334.0,3779.0,3926.0,256.0,450.0,476.0,2118.0,81742.9,971192.0,1317890.183177
sub-NDARBW320UFW,889.0,756.0,2462.0,1476.0,466.0,2803.0,4605.0,3279.0,794.0,4962.0,2296.0,2578.0,1830.0,2805.0,553.0,1567.0,1396.0,543.0,1162.0,1348.0,4114.0,1316.0,5036.0,3479.0,849.0,5095.0,7055.0,5141.0,4097.0,3258.0,216.0,472.0,415.0,2225.0,81338.9,1023233.0,1434699.145553
sub-NDARBW525JHY,1092.0,583.0,2992.0,1553.0,456.0,3390.0,5351.0,3759.0,1286.0,6657.0,2974.0,3061.0,2310.0,3362.0,699.0,1083.0,1827.0,803.0,1882.0,1067.0,4449.0,1145.0,5160.0,4344.0,653.0,6356.0,8701.0,6169.0,5191.0,4583.0,291.0,646.0,659.0,2363.0,96896.9,1165486.0,1700721.825382
sub-NDARBX076DCX,1646.0,828.0,2780.0,1533.0,490.0,3732.0,6473.0,3835.0,825.0,6179.0,2702.0,2914.0,1921.0,4044.0,712.0,1416.0,1848.0,671.0,1413.0,1191.0,4494.0,1187.0,5272.0,4144.0,1045.0,6226.0,8374.0,5506.0,4667.0,5094.0,312.0,478.0,471.0,2347.0,96769.9,1223047.854201,1588713.006699
sub-NDARBX121UM9,1203.0,555.0,2076.0,1431.0,543.0,3635.0,5039.0,3473.0,1190.0,5134.0,3001.0,3363.0,2242.0,3433.0,750.0,1574.0,1556.0,910.0,1553.0,1583.0,4513.0,1197.0,4992.0,4227.0,977.0,6270.0,7268.0,6300.0,4773.0,4584.0,301.0,533.0,478.0,2684.0,93340.0,1121539.0,1577159.05534
sub-NDARBX122RKF,1001.0,666.0,2457.0,1234.0,505.0,3454.0,4459.0,3695.0,876.0,6028.0,2797.0,3002.0,1802.0,3309.0,734.0,1628.0,1585.0,732.0,1341.0,1225.0,4535.0,1280.0,5222.0,3704.0,692.0,7037.0,7301.0,5556.0,4367.0,3751.0,311.0,534.0,486.0,2572.0,89880.4,1198486.0,1594671.252533
sub-NDARBX443ZLU,1227.0,849.0,2785.0,1693.0,476.0,3680.0,5472.0,3832.0,1379.0,6009.0,2919.0,3721.0,2229.0,3718.0,632.0,1580.0,2317.0,952.0,1750.0,1664.0,5563.0,1308.0,6185.0,5409.0,865.0,7056.0,7350.0,6703.0,4792.0,6042.0,335.0,454.0,597.0,2614.0,104155.0,1248385.0,1707622.119357
sub-NDARBX830ZD4,1045.0,566.0,2764.0,1302.0,417.0,2854.0,5003.0,3165.0,1053.0,5317.0,2491.0,2569.0,1573.0,3218.0,634.0,1303.0,1675.0,633.0,1294.0,994.0,4003.0,1215.0,4883.0,3394.0,497.0,4803.0,6810.0,4525.0,4288.0,4411.0,297.0,551.0,537.0,2535.0,82617.5,1002506.0,1463392.663384
sub-NDARBX974XDR,883.0,584.0,2094.0,1800.0,451.0,2836.0,4083.0,3560.0,1084.0,5107.0,2557.0,2893.0,1767.0,3142.0,670.0,1317.0,1415.0,737.0,1449.0,1357.0,4313.0,1274.0,4945.0,3442.0,809.0,6387.0,8651.0,5084.0,4237.0,3340.0,288.0,538.0,531.0,2546.0,86172.7,1093581.0,1532423.073741
sub-NDARBY041JPE,915.0,673.0,1977.0,1336.0,449.0,2605.0,4349.0,2450.0,875.0,4874.0,2802.0,2814.0,2088.0,3190.0,562.0,1313.0,1715.0,762.0,1490.0,1305.0,3726.0,1188.0,4643.0,3792.0,807.0,5413.0,7460.0,5509.0,4501.0,3587.0,315.0,560.0,477.0,2187.0,82709.6,1052871.0,1474486.502612
sub-NDARBY976XYY,886.0,671.0,2230.0,1413.0,476.0,2812.0,4540.0,3121.0,947.0,5005.0,2613.0,2887.0,1728.0,3366.0,616.0,1282.0,1599.0,679.0,1211.0,1439.0,4498.0,1179.0,5010.0,4210.0,1045.0,6552.0,7466.0,6692.0,3831.0,3848.0,278.0,472.0,470.0,2165.0,87238.3,1106888.0,1499782.82073
sub-NDARBZ149ELP,1020.0,543.0,2150.0,1492.0,458.0,2994.0,3492.0,3050.0,880.0,4536.0,2360.0,2636.0,1721.0,3246.0,624.0,1294.0,1564.0,739.0,1391.0,1137.0,4123.0,1064.0,4514.0,3423.0,759.0,5132.0,6845.0,5093.0,4388.0,5238.0,254.0,489.0,550.0,2576.0,81772.4,1070105.127566,1389109.926737
sub-NDARBZ216FW8,1513.0,598.0,2768.0,1196.0,429.0,3055.0,5103.0,3942.0,1174.0,4446.0,3020.0,2831.0,1978.0,3723.0,698.0,1455.0,1604.0,772.0,1283.0,1027.0,4654.0,1439.0,5819.0,3732.0,829.0,6189.0,8894.0,4990.0,4544.0,4775.0,270.0,489.0,528.0,2387.0,92153.2,1130989.0,1516120.08656
sub-NDARBZ333VWR,997.0,879.0,2683.0,1683.0,641.0,3517.0,5222.0,3864.0,960.0,5814.0,2584.0,3087.0,1817.0,3717.0,698.0,1407.0,1462.0,745.0,1442.0,1653.0,4194.0,1215.0,5055.0,4448.0,1050.0,6383.0,6811.0,6210.0,4044.0,3635.0,278.0,562.0,438.0,2569.0,91762.9,1224153.0,1673012.001131
sub-NDARBZ444ZHK,1216.0,1038.0,2586.0,1424.0,345.0,3590.0,5987.0,4074.0,1098.0,5506.0,3052.0,3199.0,2099.0,3948.0,767.0,1586.0,1965.0,688.0,1863.0,1344.0,4710.0,1327.0,5213.0,4834.0,1036.0,7475.0,9110.0,6055.0,4607.0,5068.0,318.0,509.0,510.0,2715.0,100860.0,1291740.153987,1743032.739873
sub-NDARBZ523GB7,1096.0,715.0,2035.0,1832.0,425.0,3196.0,4897.0,3379.0,922.0,4646.0,2753.0,3543.0,1724.0,3419.0,619.0,1296.0,2021.0,738.0,1597.0,1688.0,3782.0,1309.0,4578.0,3814.0,884.0,5472.0,6834.0,5776.0,3965.0,3709.0,300.0,452.0,452.0,2457.0,86325.9,1068332.0,1451500.687779
sub-NDARBZ547MHR,1419.0,666.0,2316.0,1886.0,433.0,3323.0,5739.0,4047.0,1371.0,5613.0,2716.0,3184.0,1933.0,3644.0,585.0,1387.0,1890.0,941.0,1520.0,1863.0,4190.0,1160.0,4756.0,4303.0,936.0,7587.0,7416.0,5799.0,5076.0,5521.0,350.0,467.0,482.0,2419.0,96939.5,1297911.0,1689958.209565
sub-NDARBZ913ZB9,1521.0,724.0,3107.0,2012.0,474.0,3634.0,7852.0,4836.0,1561.0,6471.0,3725.0,4179.0,2391.0,5232.0,836.0,1521.0,2115.0,1011.0,1894.0,1907.0,5242.0,1880.0,5943.0,4467.0,1059.0,8134.0,10154.0,7905.0,4326.0,5618.0,401.0,628.0,300.0,3110.0,116170.0,1377887.0,1865284.520044
sub-NDARBZ925PRF,1310.0,578.0,2444.0,1574.0,296.0,3293.0,4535.0,3619.0,912.0,4485.0,2508.0,2378.0,1741.0,3556.0,759.0,1218.0,1519.0,713.0,1231.0,1210.0,3974.0,1160.0,5101.0,4071.0,483.0,6025.0,7756.0,6484.0,4186.0,5232.0,272.0,423.0,420.0,2214.0,87681.9,1076892.0,1461836.853659
sub-NDARBZ925XHL,1182.0,494.0,2143.0,1481.0,419.0,2909.0,4853.0,3235.0,856.0,5328.0,2346.0,3074.0,1871.0,3366.0,570.0,1274.0,1386.0,614.0,1194.0,1770.0,4157.0,1070.0,4714.0,4236.0,480.0,5957.0,7252.0,5161.0,3694.0,3518.0,260.0,430.0,391.0,2084.0,83766.4,1102538.0,1497834.402787
sub-NDARCA050RZL,1275.0,636.0,2311.0,1612.0,508.0,3183.0,4174.0,3249.0,1085.0,5354.0,3042.0,3238.0,1983.0,2995.0,702.0,1252.0,1764.0,774.0,1293.0,1721.0,4177.0,1487.0,3931.0,4225.0,956.0,6507.0,7414.0,6313.0,3802.0,5484.0,340.0,510.0,419.0,2654.0,90376.5,1104673.0,1482244.973623
sub-NDARCA127TK7,902.0,636.0,2390.0,1639.0,552.0,3275.0,4518.0,3198.0,1017.0,5508.0,2743.0,3157.0,1599.0,2701.0,567.0,1350.0,1441.0,712.0,1137.0,1823.0,4759.0,1289.0,4831.0,3989.0,879.0,5911.0,6676.0,5865.0,4294.0,3915.0,301.0,600.0,473.0,2262.0,86908.4,1077820.0,1479109.156211
sub-NDARCA146GG1,1364.0,938.0,3349.0,1393.0,577.0,4365.0,5413.0,4764.0,1061.0,6142.0,3207.0,3327.0,1918.0,4723.0,915.0,1730.0,1845.0,930.0,1461.0,1267.0,4882.0,1331.0,5721.0,5082.0,1264.0,7109.0,10181.0,6969.0,5173.0,5321.0,348.0,675.0,560.0,2779.0,108084.0,1359402.0,1968774.047541
sub-NDARCA153NKE,760.0,609.0,2330.0,1347.0,399.0,2352.0,4141.0,2405.0,894.0,4318.0,2128.0,2531.0,1310.0,2472.0,652.0,1253.0,1666.0,550.0,1442.0,1365.0,4049.0,1065.0,4874.0,2991.0,670.0,4865.0,7248.0,5633.0,4117.0,4862.0,271.0,507.0,600.0,2402.0,79078.2,936966.0,1416120.142407
sub-NDARCA186WGH,1282.0,535.0,2805.0,1871.0,516.0,3667.0,5756.0,3836.0,1057.0,5039.0,2787.0,3279.0,2437.0,3617.0,755.0,1536.0,1587.0,721.0,1579.0,1939.0,4959.0,1486.0,5240.0,5011.0,1061.0,6672.0,9553.0,6549.0,5256.0,6038.0,331.0,530.0,570.0,2921.0,102776.0,1251346.0,1843322.845034
sub-NDARCA214DMT,1105.0,888.0,2520.0,1762.0,413.0,2894.0,4761.0,3223.0,998.0,5400.0,2917.0,3469.0,1901.0,3115.0,710.0,1313.0,1321.0,806.0,1170.0,1790.0,3813.0,1313.0,5136.0,3906.0,984.0,5595.0,7675.0,4604.0,4660.0,4681.0,354.0,468.0,585.0,2822.0,89070.0,1244762.148387,1696012.46481
sub-NDARCA578CEB,981.0,676.0,2017.0,1269.0,547.0,3378.0,5461.0,2838.0,981.0,6013.0,2198.0,2808.0,1702.0,3120.0,648.0,1553.0,1652.0,694.0,1551.0,1315.0,4183.0,1234.0,4952.0,3283.0,672.0,6389.0,8014.0,5912.0,4234.0,3932.0,236.0,515.0,420.0,2253.0,87631.9,1038041.0,1510438.615605
sub-NDARCA618DGA,1175.0,536.0,2544.0,1458.0,363.0,3470.0,6616.0,3726.0,1258.0,5834.0,2702.0,2858.0,2040.0,3519.0,693.0,1572.0,1604.0,719.0,1496.0,1594.0,4364.0,1261.0,4618.0,4611.0,831.0,7414.0,9076.0,6724.0,4772.0,5159.0,346.0,502.0,506.0,2576.0,98534.8,1230878.0,1640850.791433
sub-NDARCA690EBC,1061.0,523.0,1792.0,1678.0,570.0,3624.0,5582.0,3900.0,1027.0,6080.0,2616.0,3375.0,2098.0,3606.0,724.0,1410.0,1728.0,791.0,1537.0,1782.0,5066.0,1125.0,5372.0,4084.0,509.0,6498.0,7545.0,6978.0,4351.0,4804.0,249.0,517.0,529.0,2525.0,95653.3,1152288.0,1615887.888245
sub-NDARCA740UC8,945.0,652.0,2673.0,1235.0,382.0,2511.0,3864.0,2295.0,1172.0,3975.0,2393.0,3152.0,1775.0,2632.0,707.0,1680.0,1618.0,711.0,1322.0,1578.0,4724.0,1382.0,5537.0,3637.0,866.0,5415.0,8489.0,4327.0,4517.0,2888.0,211.0,407.0,607.0,2513.0,82791.8,1036932.0,1791386.62069
sub-NDARCA789EE0,1304.0,722.0,2767.0,1490.0,506.0,3816.0,4913.0,3943.0,909.0,4420.0,3314.0,3401.0,2291.0,3955.0,798.0,1627.0,2403.0,824.0,1694.0,1549.0,4836.0,1346.0,5399.0,3685.0,933.0,6869.0,9125.0,5871.0,5147.0,5799.0,305.0,570.0,549.0,2608.0,99687.0,1232467.0,1709765.317122
sub-NDARCB062WP0,1278.0,665.0,2856.0,1724.0,562.0,3088.0,5836.0,3714.0,1361.0,5145.0,2154.0,3438.0,1568.0,3742.0,688.0,1548.0,1886.0,499.0,1291.0,1658.0,5128.0,1263.0,5284.0,4439.0,893.0,5457.0,7731.0,6406.0,4536.0,5658.0,274.0,588.0,571.0,2408.0,95335.7,1173980.0,1675767.218093
sub-NDARCB305AFY,1033.0,606.0,2056.0,1399.0,409.0,2816.0,4729.0,3309.0,1471.0,5106.0,3155.0,2694.0,2131.0,3399.0,687.0,1388.0,1728.0,763.0,1463.0,1282.0,4653.0,1214.0,4402.0,4542.0,841.0,6480.0,7147.0,6452.0,4073.0,4833.0,299.0,465.0,505.0,2661.0,90189.2,1115720.0,1540594.33795
sub-NDARCB492BAD,1122.0,613.0,2135.0,1579.0,481.0,3538.0,4557.0,3246.0,962.0,5644.0,2583.0,3787.0,1886.0,2909.0,623.0,1551.0,1612.0,772.0,1259.0,1491.0,4667.0,1240.0,4474.0,4060.0,594.0,5143.0,6793.0,5528.0,4391.0,4084.0,297.0,478.0,436.0,2235.0,86776.4,1134813.0,1548008.853928
sub-NDARCB504PGG,1465.0,891.0,2919.0,1927.0,627.0,3873.0,6076.0,4344.0,1348.0,6834.0,2957.0,4192.0,2185.0,3982.0,813.0,1632.0,1953.0,821.0,1788.0,1862.0,5398.0,1526.0,5172.0,5235.0,1097.0,7992.0,8679.0,7535.0,4922.0,5005.0,378.0,561.0,502.0,2370.0,108871.0,1351359.0,1798789.818804
sub-NDARCB620LXQ,1006.0,478.0,2453.0,1675.0,520.0,3583.0,5300.0,3550.0,988.0,5214.0,2951.0,2887.0,1723.0,3229.0,708.0,1333.0,1628.0,768.0,1198.0,1551.0,4362.0,1138.0,4539.0,3589.0,1009.0,6145.0,8133.0,5422.0,3897.0,4023.0,255.0,464.0,468.0,2159.0,88347.2,1138069.135668,1469735.603003
sub-NDARCB627KDN,716.0,702.0,2387.0,1727.0,360.0,2690.0,3593.0,3116.0,1306.0,6028.0,2297.0,3296.0,1527.0,2954.0,683.0,861.0,1633.0,633.0,1183.0,1409.0,4279.0,1269.0,5273.0,3369.0,704.0,4540.0,6771.0,5170.0,4249.0,3804.0,284.0,454.0,509.0,2348.0,82122.4,1092062.0,1573469.567052
sub-NDARCB959FY4,1140.0,716.0,2598.0,1756.0,630.0,3720.0,4630.0,3747.0,1003.0,5561.0,3389.0,3668.0,2098.0,3173.0,705.0,1466.0,1520.0,914.0,1566.0,1994.0,4496.0,1526.0,4885.0,3886.0,1183.0,7347.0,8327.0,6633.0,4256.0,4021.0,323.0,581.0,486.0,2510.0,96456.4,1134958.0,1550106.111741
sub-NDARCC059WTH,1018.0,560.0,2301.0,1214.0,571.0,2899.0,4325.0,3724.0,1160.0,5312.0,2705.0,2891.0,1632.0,3512.0,716.0,1126.0,1525.0,690.0,1433.0,1415.0,3352.0,1125.0,4853.0,3815.0,625.0,6105.0,6956.0,5562.0,3978.0,2957.0,353.0,441.0,457.0,2413.0,83720.1,1088408.0,1439409.827389
sub-NDARCC340ER5,845.0,616.0,2155.0,1051.0,598.0,3185.0,4389.0,3417.0,955.0,4484.0,2293.0,2964.0,1510.0,3065.0,643.0,1210.0,1529.0,611.0,1317.0,1444.0,3488.0,1200.0,4173.0,3947.0,749.0,5286.0,5596.0,5092.0,3606.0,4048.0,250.0,504.0,410.0,2227.0,78853.1,1022755.0,1371693.10113
sub-NDARCC491MHH,1064.0,859.0,1748.0,1708.0,623.0,3200.0,5196.0,3697.0,1133.0,5634.0,3171.0,2875.0,2105.0,3528.0,854.0,1214.0,1611.0,839.0,1847.0,1282.0,4020.0,1382.0,4779.0,4329.0,736.0,6924.0,8157.0,5671.0,4378.0,5217.0,374.0,472.0,609.0,3066.0,94302.9,1214351.0,1588979.786951
sub-NDARCC620ZFT,1051.0,618.0,2053.0,1325.0,419.0,3339.0,4843.0,3634.0,1205.0,6159.0,2504.0,2959.0,1706.0,3736.0,535.0,1264.0,1485.0,696.0,1475.0,1203.0,3941.0,1068.0,4551.0,3607.0,583.0,7000.0,7225.0,5409.0,4724.0,4150.0,345.0,476.0,479.0,2496.0,88263.9,1085849.0,1484993.230294
